index,data,first,last
1577,155,0,0
1578,122,0,0
1579,89,0,0
1580,60,0,0
1581,33,0,0
1582,5,0,0
1583,-17,0,0
1584,-35,0,0
1585,-52,0,0
1586,-65,0,0
1587,-72,0,0
1588,-76,0,0
1589,-77,0,0
1590,-72,0,0
1591,-65,0,0
1592,-55,0,0
1593,-43,0,0
1594,-31,0,0
1595,-16,0,0
1596,1,0,0
1597,18,0,0
1598,30,0,0
1599,42,0,0
1600,55,0,0
1601,66,0,0
1602,72,0,0
1603,74,0,0
1604,73,0,0
1605,67,0,0
1606,60,0,0
1607,48,0,0
1608,31,0,0
1609,10,0,0
1610,-13,0,0
1611,-38,0,0
1612,-68,0,0
1613,-97,0,0
1614,-131,0,0
1615,-163,0,0
1616,-193,0,0
1617,-227,0,0
1618,-256,0,0
1619,-283,0,0
1620,-306,0,0
1621,-327,0,0
1622,-343,0,0
1623,-352,0,0
1624,-359,0,0
1625,-360,0,0
1626,-353,0,0
1627,-342,0,0
1628,-325,0,0
1629,-305,0,0
1630,-277,0,0
1631,-246,0,0
1632,-209,0,0
1633,-168,0,0
1634,-125,0,0
1635,-79,0,0
1636,-32,0,0
1637,14,0,0
1638,61,0,0
1639,107,0,0
1640,148,0,0
1641,190,0,0
1642,227,0,0
1643,262,0,0
1644,293,0,0
1645,316,0,0
1646,335,0,0
1647,348,0,0
1648,356,0,0
1649,359,0,0
1650,354,0,0
1651,347,0,0
1652,333,0,0
1653,315,0,0
1654,292,0,0
1655,265,0,0
1656,240,0,0
1657,209,0,0
1658,173,0,0
1659,143,0,0
1660,111,0,0
1661,79,0,0
1662,51,0,0
1663,22,0,0
1664,-2,0,0
1665,-23,0,0
1666,-42,0,0
1667,-55,0,0
1668,-64,0,0
1669,-73,0,0
1670,-75,0,0
1671,-73,0,0
1672,-71,0,0
1673,-61,0,0
1674,-48,0,0
1675,-39,0,0
1676,-25,0,0
1677,-9,0,0
1678,6,0,0
1679,22,0,0
1680,37,0,0
1681,49,0,0
1682,62,0,0
1683,69,0,0
1684,73,0,0
1685,74,0,0
1686,74,0,0
1687,66,0,0
1688,53,0,0
1689,43,0,0
1690,25,0,0
1691,1,0,0
1692,-22,0,0
1693,-49,0,0
1694,-79,0,0
1695,-109,0,0
1696,-143,0,0
1697,-176,0,0
1698,-207,0,0
1699,-236,0,0
1700,-266,0,0
1701,-293,0,0
1702,-314,0,0
1703,-331,0,0
1704,-346,0,0
1705,-354,0,0
1706,-358,0,0
1707,-360,0,0
1708,-351,0,0
1709,-336,0,0
1710,-318,0,0
1711,-294,0,0
1712,-265,0,0
1713,-232,0,0
1714,-194,0,0
1715,-152,0,0
1716,-110,0,0
1717,-65,0,0
1718,-19,0,0
1719,28,0,0
1720,78,0,0
1721,122,0,0
1722,164,0,0
1723,205,0,0
1724,241,0,0
1725,273,0,0
1726,300,0,0
1727,323,0,0
1728,341,0,0
1729,353,0,0
1730,357,0,0
1731,357,0,0
1732,352,0,0
1733,342,0,0
1734,325,0,0
1735,306,0,0
1736,283,0,0
1737,256,0,0
1738,228,0,0
1739,198,0,0
1740,165,0,0
1741,132,0,0
1742,100,0,0
1743,69,0,0
1744,40,0,0
1745,14,0,0
1746,-10,0,0
1747,-31,0,0
1748,-48,0,0
1749,-60,0,0
1750,-68,0,0
1751,-75,0,0
1752,-78,0,0
1753,-73,0,0
1754,-67,0,0
1755,-59,0,0
1756,-47,0,0
1757,-35,0,0
1758,-19,0,0
1759,-2,0,0
1760,13,0,0
1761,28,0,0
1762,41,0,0
1763,54,0,0
1764,63,0,0
1765,70,0,0
1766,75,0,0
1767,74,0,0
1768,72,0,0
1769,65,0,0
1770,51,0,0
1771,36,0,0
1772,16,0,0
1773,-7,0,0
1774,-30,0,0
1775,-62,0,0
1776,-92,0,0
1777,-120,0,0
1778,-156,0,0
1779,-188,0,0
1780,-217,0,0
1781,-247,0,0
1782,-275,0,0
1783,-300,0,0
1784,-321,0,0
1785,-337,0,0
1786,-349,0,0
1787,-359,0,0
1788,-359,0,0
1789,-355,0,0
1790,-348,0,0
1791,-331,0,0
1792,-310,0,0
1793,-285,0,0
1794,-253,0,0
1795,-218,0,0
1796,-179,0,0
1797,-137,0,0
1798,-92,0,0
1799,-45,0,0
1800,0,0,0
1801,48,0,0
1802,93,0,0
1803,136,0,0
1804,181,0,0
1805,219,0,0
1806,253,0,0
1807,285,0,0
1808,311,0,0
1809,331,0,0
1810,346,0,0
1811,355,0,0
1812,360,0,0
1813,359,0,0
1814,350,0,0
1815,336,0,0
1816,319,0,0
1817,300,0,0
1818,275,0,0
1819,247,0,0
1820,216,0,0
1821,185,0,0
1822,152,0,0
1823,120,0,0
1824,88,0,0
1825,58,0,0
1826,31,0,0
1827,4,0,0
1828,-19,0,0
1829,-37,0,0
1830,-53,0,0
1831,-65,0,0
1832,-71,0,0
1833,-75,0,0
1834,-75,0,0
1835,-72,0,0
1836,-64,0,0
1837,-55,0,0
1838,-43,0,0
1839,-28,0,0
1840,-12,0,0
1841,4,0,0
1842,18,0,0
1843,31,0,0
1844,45,0,0
1845,58,0,0
1846,67,0,0
1847,71,0,0
1848,74,0,0
1849,74,0,0
1850,68,0,0
1851,58,0,0
1852,45,0,0
1853,29,0,0
1854,10,0,0
1855,-14,0,0
1856,-42,0,0
1857,-71,0,0
1858,-100,0,0
1859,-133,0,0
1860,-166,0,0
1861,-198,0,0
1862,-230,0,0
1863,-258,0,0
1864,-286,0,0
1865,-311,0,0
1866,-329,0,0
1867,-345,0,0
1868,-356,0,0
1869,-361,0,0
1870,-360,0,0
1871,-351,0,0
1872,-340,0,0
1873,-327,0,0
1874,-303,0,0
1875,-273,0,0
1876,-239,0,0
1877,-204,0,0
1878,-166,0,0
1879,-120,0,0
1880,-76,0,0
1881,-32,0,0
1882,17,0,0
1883,64,0,0
1884,110,0,0
1885,154,0,0
1886,195,0,0
1887,235,0,0
1888,267,0,0
1889,294,0,0
1890,318,0,0
1891,337,0,0
1892,351,0,0
1893,358,0,0
1894,360,0,0
1895,356,0,0
1896,347,0,0
1897,332,0,0
1898,312,0,0
1899,290,0,0
1900,263,0,0
1901,237,0,0
1902,206,0,0
1903,173,0,0
1904,140,0,0
1905,107,0,0
1906,77,0,0
1907,48,0,0
1908,22,0,0
1909,-4,0,0
1910,-27,0,0
1911,-43,0,0
1912,-57,0,0
1913,-68,0,0
1914,-72,0,0
1915,-77,0,0
1916,-75,0,0
1917,-66,0,0
1918,-61,0,0
1919,-51,0,0
1920,-36,0,0
1921,-22,0,0
1922,-7,0,0
1923,9,0,0
1924,23,0,0
1925,36,0,0
1926,49,0,0
1927,62,0,0
1928,69,0,0
1929,73,0,0
1930,75,0,0
1931,72,0,0
1932,68,0,0
1933,56,0,0
1934,41,0,0
1935,23,0,0
1936,1,0,0
1937,-25,0,0
1938,-54,0,0
1939,-83,0,0
1940,-115,0,0
1941,-145,0,0
1942,-178,0,0
1943,-213,0,0
1944,-242,0,0
1945,-269,0,0
1946,-294,0,0
1947,-316,0,0
1948,-334,0,0
1949,-349,0,0
1950,-357,0,0
1951,-360,0,0
1952,-359,0,0
1953,-350,0,0
1954,-335,0,0
1955,-318,0,0
1956,-292,0,0
1957,-262,0,0
1958,-229,0,0
1959,-190,0,0
1960,-148,0,0
1961,-105,0,0
1962,-61,0,0
1963,-13,0,0
1964,34,0,0
1965,80,0,0
1966,127,0,0
1967,169,0,0
1968,209,0,0
1969,246,0,0
1970,278,0,0
1971,304,0,0
1972,325,0,0
1973,342,0,0
1974,353,0,0
1975,359,0,0
1976,359,0,0
1977,353,0,0
1978,341,0,0
1979,325,0,0
1980,305,0,0
1981,280,0,0
1982,253,0,0
1983,225,0,0
1984,194,0,0
1985,160,0,0
1986,128,0,0
1987,98,0,0
1988,66,0,0
1989,36,0,0
1990,10,0,0
1991,-13,0,0
1992,-32,0,0
1993,-47,0,0
1994,-60,0,0
1995,-70,0,0
1996,-75,0,0
1997,-76,0,0
1998,-73,0,0
1999,-67,0,0
2000,-57,0,0
2001,-46,0,0
2002,-33,0,0
2003,-19,0,0
2004,-1,0,0
2005,16,0,0
2006,29,0,0
2007,42,0,0
2008,55,0,0
2009,63,0,0
2010,69,0,0
2011,74,0,0
2012,75,0,0
2013,71,0,0
2014,61,0,0
2015,48,0,0
2016,33,0,0
2017,14,0,0
2018,-8,0,0
2019,-35,0,0
2020,-63,0,0
2021,-94,0,0
2022,-127,0,0
2023,-157,0,0
2024,-189,0,0
2025,-222,0,0
2026,-251,0,0
2027,-277,0,0
2028,-303,0,0
2029,-326,0,0
2030,-339,0,0
2031,-350,0,0
2032,-359,0,0
2033,-360,0,0
2034,-354,0,0
2035,-344,0,0
2036,-330,0,0
2037,-308,0,0
2038,-281,0,0
2039,-250,0,0
2040,-214,0,0
2041,-176,0,0
2042,-133,0,0
2043,-88,0,0
2044,-43,0,0
2045,5,0,0
2046,52,0,0
2047,98,0,0
2048,143,0,0
2049,184,0,0
2050,223,0,0
2051,258,0,0
2052,288,0,0
2053,313,0,0
2054,334,0,0
2055,347,0,0
2056,355,0,0
2057,358,0,0
2058,356,0,0
2059,348,0,0
2060,336,0,0
2061,318,0,0
2062,295,0,0
2063,270,0,0
2064,243,0,0
2065,213,0,0
2066,182,0,0
2067,149,0,0
2068,116,0,0
2069,86,0,0
2070,55,0,0
2071,26,0,0
2072,2,0,0
2073,-19,0,0
2074,-37,0,0
2075,-53,0,0
2076,-65,0,0
2077,-73,0,0
2078,-75,0,0
2079,-72,0,0
2080,-71,0,0
2081,-64,0,0
2082,-52,0,0
2083,-39,0,0
2084,-26,0,0
2085,-12,0,0
2086,3,0,0
2087,20,0,0
2088,34,0,0
2089,47,0,0
2090,58,0,0
2091,66,0,0
2092,72,0,0
2093,74,0,0
2094,72,0,0
2095,67,0,0
2096,58,0,0
2097,44,0,0
2098,26,0,0
2099,7,0,0
2100,-18,0,0
2101,-45,0,0
2102,-74,0,0
2103,-106,0,0
2104,-137,0,0
2105,-169,0,0
2106,-204,0,0
2107,-234,0,0
2108,-261,0,0
2109,-286,0,0
2110,-311,0,0
2111,-331,0,0
2112,-344,0,0
2113,-354,0,0
2114,-359,0,0
2115,-358,0,0
2116,-354,0,0
2117,-343,0,0
2118,-324,0,0
2119,-299,0,0
2120,-271,0,0
2121,-238,0,0
2122,-200,0,0
2123,-161,0,0
2124,-117,0,0
2125,-70,0,0
2126,-23,0,0
2127,23,0,0
2128,70,0,0
2129,115,0,0
2130,158,0,0
2131,199,0,0
2132,236,0,0
2133,269,0,0
2134,297,0,0
2135,321,0,0
2136,340,0,0
2137,351,0,0
2138,356,0,0
2139,359,0,0
2140,356,0,0
2141,342,0,0
2142,329,0,0
2143,310,0,0
2144,285,0,0
2145,261,0,0
2146,233,0,0
2147,202,0,0
2148,169,0,0
2149,137,0,0
2150,106,0,0
2151,73,0,0
2152,45,0,0
2153,18,0,0
2154,-7,0,0
2155,-28,0,0
2156,-46,0,0
2157,-59,0,0
2158,-67,0,0
2159,-73,0,0
2160,-75,0,0
2161,-74,0,0
2162,-70,0,0
2163,-58,0,0
2164,-47,0,0
2165,-36,0,0
2166,-21,0,0
2167,-5,0,0
2168,10,0,0
2169,25,0,0
2170,39,0,0
2171,53,0,0
2172,63,0,0
2173,69,0,0
2174,73,0,0
2175,74,0,0
2176,72,0,0
2177,66,0,0
2178,54,0,0
2179,39,0,0
2180,20,0,0
2181,-1,0,0
2182,-26,0,0
2183,-56,0,0
2184,-86,0,0
2185,-117,0,0
2186,-149,0,0
2187,-182,0,0
2188,-215,0,0
2189,-244,0,0
2190,-270,0,0
2191,-296,0,0
2192,-319,0,0
2193,-334,0,0
2194,-347,0,0
2195,-357,0,0
2196,-359,0,0
2197,-357,0,0
2198,-348,0,0
2199,-333,0,0
2200,-313,0,0
2201,-289,0,0
2202,-258,0,0
2203,-225,0,0
2204,-188,0,0
2205,-145,0,0
2206,-99,0,0
2207,-55,0,0
2208,-6,0,0
2209,42,0,0
2210,87,0,0
2211,131,0,0
2212,171,0,0
2213,211,0,0
2214,248,0,0
2215,280,0,0
2216,306,0,0
2217,327,0,0
2218,345,0,0
2219,355,0,0
2220,358,0,0
2221,358,0,0
2222,352,0,0
2223,340,0,0
2224,326,0,0
2225,303,0,0
2226,275,0,0
2227,252,0,0
2228,221,0,0
2229,187,0,0
2230,158,0,0
2231,127,0,0
2232,95,0,0
2233,65,0,0
2234,35,0,0
2235,8,0,0
2236,-14,0,0
2237,-34,0,0
2238,-52,0,0
2239,-64,0,0
2240,-72,0,0
2241,-76,0,0
2242,-76,0,0
2243,-73,0,0
2244,-64,0,0
2245,-55,0,0
2246,-45,0,0
2247,-29,0,0
2248,-16,0,0
2249,-1,0,0
2250,14,0,0
2251,30,0,0
2252,44,0,0
2253,55,0,0
2254,65,0,0
2255,71,0,0
2256,75,0,0
2257,74,0,0
2258,69,0,0
2259,60,0,0
2260,48,0,0
2261,32,0,0
2262,13,0,0
2263,-10,0,0
2264,-37,0,0
2265,-66,0,0
2266,-97,0,0
2267,-128,0,0
2268,-159,0,0
2269,-192,0,0
2270,-225,0,0
2271,-255,0,0
2272,-281,0,0
2273,-304,0,0
2274,-328,0,0
2275,-343,0,0
2276,-351,0,0
2277,-360,0,0
2278,-361,0,0
2279,-355,0,0
2280,-343,0,0
2281,-327,0,0
2282,-306,0,0
2283,-278,0,0
2284,-247,0,0
2285,-212,0,0
2286,-173,0,0
2287,-130,0,0
2288,-83,0,0
2289,-37,0,0
2290,10,0,0
2291,57,0,0
2292,103,0,0
2293,147,0,0
2294,189,0,0
2295,227,0,0
2296,260,0,0
2297,289,0,0
2298,315,0,0
2299,336,0,0
2300,349,0,0
2301,357,0,0
2302,360,0,0
2303,356,0,0
2304,347,0,0
2305,335,0,0
2306,317,0,0
2307,295,0,0
2308,269,0,0
2309,239,0,0
2310,209,0,0
2311,178,0,0
2312,146,0,0
2313,114,0,0
2314,83,0,0
2315,52,0,0
2316,24,0,0
2317,-1,0,0
2318,-24,0,0
2319,-41,0,0
2320,-54,0,0
2321,-65,0,0
2322,-75,0,0
2323,-75,0,0
2324,-73,0,0
2325,-70,0,0
2326,-61,0,0
2327,-52,0,0
2328,-40,0,0
2329,-26,0,0
2330,-11,0,0
2331,8,0,0
2332,22,0,0
2333,34,0,0
2334,48,0,0
2335,60,0,0
2336,68,0,0
2337,73,0,0
2338,75,0,0
2339,72,0,0
2340,66,0,0
2341,55,0,0
2342,41,0,0
2343,26,0,0
2344,4,0,0
2345,-20,0,0
2346,-46,0,0
2347,-78,0,0
2348,-109,0,0
2349,-139,0,0
2350,-172,0,0
2351,-206,0,0
2352,-236,0,0
2353,-263,0,0
2354,-289,0,0
2355,-313,0,0
2356,-331,0,0
2357,-346,0,0
2358,-357,0,0
2359,-360,0,0
2360,-358,0,0
2361,-352,0,0
2362,-339,0,0
2363,-320,0,0
2364,-296,0,0
2365,-267,0,0
2366,-234,0,0
2367,-198,0,0
2368,-156,0,0
2369,-110,0,0
2370,-65,0,0
2371,-20,0,0
2372,27,0,0
2373,76,0,0
2374,118,0,0
2375,161,0,0
2376,201,0,0
2377,239,0,0
2378,272,0,0
2379,300,0,0
2380,323,0,0
2381,339,0,0
2382,352,0,0
2383,360,0,0
2384,358,0,0
2385,353,0,0
2386,344,0,0
2387,328,0,0
2388,308,0,0
2389,285,0,0
2390,260,0,0
2391,232,0,0
2392,200,0,0
2393,167,0,0
2394,136,0,0
2395,104,0,0
2396,71,0,0
2397,42,0,0
2398,14,0,0
2399,-10,0,0
2400,-29,0,0
2401,-46,0,0
2402,-61,0,0
2403,-69,0,0
2404,-73,0,0
2405,-75,0,0
2406,-74,0,0
2407,-70,0,0
2408,-61,0,0
2409,-47,0,0
2410,-33,0,0
2411,-19,0,0
2412,-3,0,0
2413,12,0,0
2414,26,0,0
2415,41,0,0
2416,52,0,0
2417,63,0,0
2418,71,0,0
2419,73,0,0
2420,72,0,0
2421,69,0,0
2422,63,0,0
2423,51,0,0
2424,36,0,0
2425,20,0,0
2426,-3,0,0
2427,-30,0,0
2428,-61,0,0
2429,-92,0,0
2430,-120,0,0
2431,-152,0,0
2432,-185,0,0
2433,-216,0,0
2434,-246,0,0
2435,-275,0,0
2436,-299,0,0
2437,-321,0,0
2438,-340,0,0
2439,-352,0,0
2440,-358,0,0
2441,-358,0,0
2442,-354,0,0
2443,-347,0,0
2444,-333,0,0
2445,-313,0,0
2446,-287,0,0
2447,-256,0,0
2448,-220,0,0
2449,-182,0,0
2450,-139,0,0
2451,-93,0,0
2452,-48,0,0
2453,-2,0,0
2454,45,0,0
2455,89,0,0
2456,133,0,0
2457,177,0,0
2458,219,0,0
2459,253,0,0
2460,282,0,0
2461,308,0,0
2462,330,0,0
2463,344,0,0
2464,354,0,0
2465,359,0,0
2466,356,0,0
2467,349,0,0
2468,338,0,0
2469,320,0,0
2470,300,0,0
2471,276,0,0
2472,247,0,0
2473,217,0,0
2474,186,0,0
2475,155,0,0
2476,122,0,0
2477,90,0,0
2478,60,0,0
2479,32,0,0
2480,7,0,0
2481,-15,0,0
2482,-36,0,0
2483,-51,0,0
2484,-64,0,0
2485,-72,0,0
2486,-75,0,0
2487,-75,0,0
2488,-71,0,0
2489,-64,0,0
2490,-54,0,0
2491,-42,0,0
2492,-29,0,0
2493,-13,0,0
2494,1,0,0
2495,16,0,0
2496,33,0,0
2497,45,0,0
2498,56,0,0
2499,67,0,0
2500,71,0,0
2501,74,0,0
2502,74,0,0
2503,68,0,0
2504,60,0,0
2505,48,0,0
2506,32,0,0
2507,11,0,0
2508,-14,0,0
2509,-41,0,0
2510,-67,0,0
2511,-99,0,0
2512,-134,0,0
2513,-163,0,0
2514,-196,0,0
2515,-228,0,0
2516,-255,0,0
2517,-282,0,0
2518,-307,0,0
2519,-327,0,0
2520,-341,0,0
2521,-352,0,0
2522,-360,0,0
2523,-360,0,0
2524,-355,0,0
2525,-344,0,0
2526,-326,0,0
2527,-302,0,0
2528,-274,0,0
2529,-244,0,0
2530,-208,0,0
2531,-167,0,0
2532,-125,0,0
2533,-80,0,0
2534,-32,0,0
2535,15,0,0
2536,60,0,0
2537,108,0,0
2538,152,0,0
2539,192,0,0
2540,231,0,0
2541,262,0,0
2542,292,0,0
2543,320,0,0
2544,335,0,0
2545,348,0,0
2546,357,0,0
2547,358,0,0
2548,356,0,0
2549,347,0,0
2550,331,0,0
2551,313,0,0
2552,293,0,0
2553,265,0,0
2554,235,0,0
2555,205,0,0
2556,176,0,0
2557,144,0,0
2558,109,0,0
2559,77,0,0
2560,50,0,0
2561,22,0,0
2562,-5,0,0
2563,-27,0,0
2564,-42,0,0
2565,-55,0,0
2566,-67,0,0
2567,-74,0,0
2568,-76,0,0
2569,-76,0,0
2570,-71,0,0
2571,-61,0,0
2572,-48,0,0
2573,-38,0,0
2574,-25,0,0
2575,-7,0,0
2576,9,0,0
2577,24,0,0
2578,37,0,0
2579,49,0,0
2580,59,0,0
2581,69,0,0
2582,74,0,0
2583,74,0,0
2584,70,0,0
2585,65,0,0
2586,56,0,0
2587,41,0,0
2588,22,0,0
2589,0,0,0
2590,-23,0,0
2591,-52,0,0
2592,-81,0,0
2593,-111,0,0
2594,-144,0,0
2595,-178,0,0
2596,-210,0,0
2597,-238,0,0
2598,-267,0,0
2599,-296,0,0
2600,-316,0,0
2601,-333,0,0
2602,-348,0,0
2603,-359,0,0
2604,-361,0,0
2605,-359,0,0
2606,-352,0,0
2607,-336,0,0
2608,-318,0,0
2609,-294,0,0
2610,-264,0,0
2611,-230,0,0
2612,-193,0,0
2613,-152,0,0
2614,-109,0,0
2615,-63,0,0
2616,-16,0,0
2617,32,0,0
2618,79,0,0
2619,122,0,0
2620,166,0,0
2621,207,0,0
2622,243,0,0
2623,275,0,0
2624,303,0,0
2625,325,0,0
2626,340,0,0
2627,351,0,0
2628,357,0,0
2629,359,0,0
2630,354,0,0
2631,341,0,0
2632,327,0,0
2633,306,0,0
2634,281,0,0
2635,254,0,0
2636,225,0,0
2637,196,0,0
2638,163,0,0
2639,130,0,0
2640,99,0,0
2641,67,0,0
2642,41,0,0
2643,13,0,0
2644,-11,0,0
2645,-32,0,0
2646,-50,0,0
2647,-62,0,0
2648,-73,0,0
2649,-77,0,0
2650,-76,0,0
2651,-74,0,0
2652,-66,0,0
2653,-58,0,0
2654,-47,0,0
2655,-33,0,0
2656,-18,0,0
2657,-3,0,0
2658,11,0,0
2659,29,0,0
2660,45,0,0
2661,53,0,0
2662,63,0,0
2663,71,0,0
2664,75,0,0
2665,75,0,0
2666,70,0,0
2667,63,0,0
2668,51,0,0
2669,37,0,0
2670,18,0,0
2671,-6,0,0
2672,-33,0,0
2673,-61,0,0
2674,-92,0,0
2675,-124,0,0
2676,-155,0,0
2677,-188,0,0
2678,-220,0,0
2679,-248,0,0
2680,-277,0,0
2681,-303,0,0
2682,-324,0,0
2683,-339,0,0
2684,-350,0,0
2685,-358,0,0
2686,-361,0,0
2687,-356,0,0
2688,-345,0,0
2689,-328,0,0
2690,-310,0,0
2691,-285,0,0
2692,-252,0,0
2693,-215,0,0
2694,-176,0,0
2695,-136,0,0
2696,-90,0,0
2697,-42,0,0
2698,3,0,0
2699,50,0,0
2700,96,0,0
2701,139,0,0
2702,179,0,0
2703,220,0,0
2704,256,0,0
2705,285,0,0
2706,311,0,0
2707,333,0,0
2708,346,0,0
2709,355,0,0
2710,360,0,0
2711,357,0,0
2712,347,0,0
2713,335,0,0
2714,320,0,0
2715,297,0,0
2716,271,0,0
2717,245,0,0
2718,215,0,0
2719,183,0,0
2720,151,0,0
2721,119,0,0
2722,87,0,0
2723,57,0,0
2724,29,0,0
2725,4,0,0
2726,-18,0,0
2727,-39,0,0
2728,-55,0,0
2729,-65,0,0
2730,-73,0,0
2731,-76,0,0
2732,-75,0,0
2733,-72,0,0
2734,-64,0,0
2735,-53,0,0
2736,-42,0,0
2737,-29,0,0
2738,-12,0,0
2739,6,0,0
2740,18,0,0
2741,33,0,0
2742,48,0,0
2743,59,0,0
2744,66,0,0
2745,71,0,0
2746,73,0,0
2747,73,0,0
2748,69,0,0
2749,57,0,0
2750,45,0,0
2751,28,0,0
2752,8,0,0
2753,-16,0,0
2754,-44,0,0
2755,-73,0,0
2756,-105,0,0
2757,-135,0,0
2758,-166,0,0
2759,-201,0,0
2760,-231,0,0
2761,-259,0,0
2762,-287,0,0
2763,-309,0,0
2764,-330,0,0
2765,-346,0,0
2766,-353,0,0
2767,-359,0,0
2768,-359,0,0
2769,-351,0,0
2770,-340,0,0
2771,-323,0,0
2772,-302,0,0
2773,-274,0,0
2774,-239,0,0
2775,-203,0,0
2776,-163,0,0
2777,-120,0,0
2778,-74,0,0
2779,-26,0,0
2780,19,0,0
2781,66,0,0
2782,113,0,0
2783,156,0,0
2784,196,0,0
2785,234,0,0
2786,267,0,0
2787,295,0,0
2788,318,0,0
2789,338,0,0
2790,351,0,0
2791,357,0,0
2792,357,0,0
2793,354,0,0
2794,343,0,0
2795,330,0,0
2796,313,0,0
2797,288,0,0
2798,261,0,0
2799,236,0,0
2800,206,0,0
2801,171,0,0
2802,139,0,0
2803,108,0,0
2804,77,0,0
2805,47,0,0
2806,22,0,0
2807,-4,0,0
2808,-28,0,0
2809,-46,0,0
2810,-60,0,0
2811,-67,0,0
2812,-73,0,0
2813,-76,0,0
2814,-73,0,0
2815,-67,0,0
2816,-61,0,0
2817,-52,0,0
2818,-35,0,0
2819,-21,0,0
2820,-7,0,0
2821,9,0,0
2822,24,0,0
2823,38,0,0
2824,51,0,0
2825,62,0,0
2826,69,0,0
2827,75,0,0
2828,77,0,0
2829,74,0,0
2830,66,0,0
2831,54,0,0
2832,40,0,0
2833,21,0,0
2834,-2,0,0
2835,-25,0,0
2836,-54,0,0
2837,-83,0,0
2838,-114,0,0
2839,-148,0,0
2840,-181,0,0
2841,-211,0,0
2842,-242,0,0
2843,-271,0,0
2844,-294,0,0
2845,-316,0,0
2846,-336,0,0
2847,-349,0,0
2848,-357,0,0
2849,-362,0,0
2850,-359,0,0
2851,-349,0,0
2852,-334,0,0
2853,-315,0,0
2854,-291,0,0
2855,-261,0,0
2856,-225,0,0
2857,-189,0,0
2858,-147,0,0
2859,-101,0,0
2860,-59,0,0
2861,-13,0,0
2862,34,0,0
2863,83,0,0
2864,128,0,0
2865,170,0,0
2866,210,0,0
2867,247,0,0
2868,280,0,0
2869,306,0,0
2870,327,0,0
2871,343,0,0
2872,352,0,0
2873,358,0,0
2874,359,0,0
2875,353,0,0
2876,339,0,0
2877,326,0,0
2878,306,0,0
2879,278,0,0
2880,253,0,0
2881,224,0,0
2882,190,0,0
2883,158,0,0
2884,128,0,0
2885,96,0,0
2886,64,0,0
2887,37,0,0
2888,11,0,0
2889,-15,0,0
2890,-35,0,0
2891,-50,0,0
2892,-61,0,0
2893,-69,0,0
2894,-75,0,0
2895,-76,0,0
2896,-73,0,0
2897,-66,0,0
2898,-56,0,0
2899,-47,0,0
2900,-32,0,0
2901,-17,0,0
2902,0,0,0
2903,16,0,0
2904,29,0,0
2905,42,0,0
2906,55,0,0
2907,66,0,0
2908,72,0,0
2909,73,0,0
2910,74,0,0
2911,70,0,0
2912,61,0,0
2913,49,0,0
2914,33,0,0
2915,14,0,0
2916,-9,0,0
2917,-36,0,0
2918,-64,0,0
2919,-93,0,0
2920,-126,0,0
2921,-159,0,0
2922,-190,0,0
2923,-222,0,0
2924,-253,0,0
2925,-279,0,0
2926,-305,0,0
2927,-326,0,0
2928,-341,0,0
2929,-353,0,0
2930,-358,0,0
2931,-358,0,0
2932,-354,0,0
2933,-344,0,0
2934,-327,0,0
2935,-307,0,0
2936,-279,0,0
2937,-247,0,0
2938,-214,0,0
2939,-173,0,0
2940,-130,0,0
2941,-86,0,0
2942,-40,0,0
2943,7,0,0
2944,54,0,0
2945,101,0,0
2946,145,0,0
2947,186,0,0
2948,225,0,0
2949,259,0,0
2950,289,0,0
2951,314,0,0
2952,334,0,0
2953,347,0,0
2954,355,0,0
2955,360,0,0
2956,358,0,0
2957,349,0,0
2958,337,0,0
2959,317,0,0
2960,295,0,0
2961,272,0,0
2962,242,0,0
2963,210,0,0
2964,180,0,0
2965,147,0,0
2966,114,0,0
2967,85,0,0
2968,53,0,0
2969,25,0,0
2970,0,0,0
2971,-23,0,0
2972,-39,0,0
2973,-54,0,0
2974,-67,0,0
2975,-73,0,0
2976,-75,0,0
2977,-74,0,0
2978,-70,0,0
2979,-64,0,0
2980,-53,0,0
2981,-37,0,0
2982,-24,0,0
2983,-12,0,0
2984,5,0,0
2985,22,0,0
2986,35,0,0
2987,46,0,0
2988,60,0,0
2989,68,0,0
2990,69,0,0
2991,74,0,0
2992,73,0,0
2993,68,0,0
2994,58,0,0
2995,46,0,0
2996,27,0,0
2997,4,0,0
2998,-21,0,0
2999,-47,0,0
3000,-75,0,0
3001,-106,0,0
3002,-140,0,0
3003,-172,0,0
3004,-204,0,0
3005,-235,0,0
3006,-262,0,0
3007,-287,0,0
3008,-310,0,0
3009,-330,0,0
3010,-346,0,0
3011,-354,0,0
3012,-358,0,0
3013,-359,0,0
3014,-351,0,0
3015,-339,0,0
3016,-321,0,0
3017,-298,0,0
3018,-269,0,0
3019,-235,0,0
3020,-201,0,0
3021,-160,0,0
3022,-113,0,0
3023,-68,0,0
3024,-23,0,0
3025,25,0,0
3026,71,0,0
3027,115,0,0
3028,160,0,0
3029,199,0,0
3030,237,0,0
3031,272,0,0
3032,299,0,0
3033,321,0,0
3034,340,0,0
3035,353,0,0
3036,359,0,0
3037,359,0,0
3038,354,0,0
3039,342,0,0
3040,327,0,0
3041,307,0,0
3042,285,0,0
3043,260,0,0
3044,231,0,0
3045,202,0,0
3046,171,0,0
3047,137,0,0
3048,101,0,0
3049,71,0,0
